se_id,measurement_id,org_id,project_id,measure,created_by,updated_by,created_at,updated_at,deleted_at
3210,67,2,2,14.52,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3210,68,2,2,19.13,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3210,69,2,2,17.33,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3210,70,2,2,12.81,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3210,71,2,2,34.35,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3211,62,2,2,264,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3211,65,2,2,23.71,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3211,66,2,2,13.29,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3211,67,2,2,18.85,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3211,68,2,2,17.63,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3211,69,2,2,19.5,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3211,70,2,2,12.38,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3211,71,2,2,32.85,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3212,72,2,2,276,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3212,75,2,2,13.02,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3212,76,2,2,14.01,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3212,77,2,2,250,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3212,80,2,2,10.31,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3212,81,2,2,7.97,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3212,82,2,2,22.49,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,118,2,2,476,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,119,2,2,471,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,120,2,2,86,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,121,2,2,48.74,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,122,2,2,31.33,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,123,2,2,29.23,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,124,2,2,28.31,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,125,2,2,27.34,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,131,2,2,27.66,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,132,2,2,27.05,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,133,2,2,33.83,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3213,134,2,2,28.65,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,118,2,2,472,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,119,2,2,469,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,120,2,2,88,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,121,2,2,50.31,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,122,2,2,31.66,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,123,2,2,31.32,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,124,2,2,29.07,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,125,2,2,26.25,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,131,2,2,28.13,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,132,2,2,26.18,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,133,2,2,34.34,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3229,134,2,2,29.95,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3233,137,2,2,379,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3233,138,2,2,78,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3233,139,2,2,48,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3233,140,2,2,34.92,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3233,141,2,2,25.31,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3233,146,2,2,30.25,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3233,147,2,2,24.53,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3233,148,2,2,33.06,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3234,137,2,2,377,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3234,138,2,2,77,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3234,139,2,2,48,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3234,140,2,2,35.94,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3234,141,2,2,23.8,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3234,146,2,2,32.98,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3234,147,2,2,24.39,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3234,148,2,2,36.21,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3235,153,2,2,373,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3235,154,2,2,13.06,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3235,155,2,2,13.59,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3235,156,2,2,7.73,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3235,157,2,2,23.72,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3236,153,2,2,378,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3236,154,2,2,15.47,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3236,155,2,2,16.72,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3236,156,2,2,8.69,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3236,157,2,2,24.39,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3238,183,2,2,19.25,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3238,184,2,2,19.53,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3239,101,2,2,213,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3239,102,2,2,148,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3239,105,2,2,67.46,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3239,114,2,2,23.28,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3239,115,2,2,34.77,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3239,116,2,2,11.01,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3239,117,2,2,59.76,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3240,101,2,2,209,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3240,102,2,2,148,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3240,105,2,2,66.35,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3240,114,2,2,25.51,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3240,115,2,2,32.55,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3240,116,2,2,11.49,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3240,117,2,2,58.73,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,1,2,2,189,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,3,2,2,139,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,4,2,2,121,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,5,2,2,139,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,6,2,2,104,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,7,2,2,95,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,8,2,2,59,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,9,2,2,51,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,10,2,2,112,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,11,2,2,68,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,12,2,2,92,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,13,2,2,105,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,18,2,2,45,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,19,2,2,36,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,20,2,2,96,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,21,2,2,20,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,22,2,2,117,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,23,2,2,117,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,24,2,2,103,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,26,2,2,28,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3241,27,2,2,25,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3259,53,2,2,316,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3259,54,2,2,55,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3259,55,2,2,49.49,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3259,56,2,2,23.43,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3259,57,2,2,19.25,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3259,58,2,2,44.49,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3259,59,2,2,43.82,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3259,60,2,2,18.92,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3259,61,2,2,25.31,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3263,62,2,2,242,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3263,65,2,2,22.36,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3263,66,2,2,13.16,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3237,50,2,2,29.33,Brianna Petersen,Brianna Petersen,2018-04-29 18:56:09,2019-02-05 00:17:50,
3237,51,2,2,32.79,Brianna Petersen,Brianna Petersen,2018-04-29 18:56:09,2019-02-05 00:17:50,
3237,52,2,2,44.16,Brianna Petersen,Brianna Petersen,2018-04-29 18:56:09,2019-02-05 00:17:50,
3263,67,2,2,14.18,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3263,68,2,2,15.41,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3263,69,2,2,15.42,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3263,70,2,2,11.54,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3263,71,2,2,31.69,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3265,72,2,2,266,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3265,75,2,2,14.34,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3265,76,2,2,15.13,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3265,77,2,2,230,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3265,80,2,2,11.4,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3265,81,2,2,9.15,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3265,82,2,2,23.17,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,118,2,2,453,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,119,2,2,452,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,120,2,2,83,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,121,2,2,46.78,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,122,2,2,35.16,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,123,2,2,31.64,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,124,2,2,32.36,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,125,2,2,29.88,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,131,2,2,31.33,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,132,2,2,29.82,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,133,2,2,35.14,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3266,134,2,2,32.84,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,118,2,2,448,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,119,2,2,446,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,120,2,2,84,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,121,2,2,47.38,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,122,2,2,34.18,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,123,2,2,33.53,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,124,2,2,31.13,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,125,2,2,29.09,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,131,2,2,31.1,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,132,2,2,28.06,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,133,2,2,34.46,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3267,134,2,2,32.14,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3268,137,2,2,353,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3268,138,2,2,75,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3268,139,2,2,47,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3268,140,2,2,33.66,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3268,141,2,2,22.41,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3268,146,2,2,30.16,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3268,147,2,2,24.32,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3268,148,2,2,32.87,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3269,155,2,2,14.72,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3269,156,2,2,6.32,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3269,157,2,2,24.09,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3270,153,2,2,350,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3270,154,2,2,15.28,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3270,155,2,2,15.8,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3270,156,2,2,7.98,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3270,157,2,2,25.83,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3272,179,2,2,22.39,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3272,180,2,2,23.32,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3272,181,2,2,19.42,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3272,182,2,2,22.43,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3273,183,2,2,20.93,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3273,184,2,2,21.38,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3289,101,2,2,215,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3289,102,2,2,145,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3289,105,2,2,61.56,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3289,114,2,2,21.89,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3289,115,2,2,34.48,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3289,116,2,2,12.1,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3289,117,2,2,58.92,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3293,53,2,2,358,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3293,54,2,2,62,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3293,55,2,2,49.74,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3293,56,2,2,23.3,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3293,57,2,2,20.84,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3293,58,2,2,47.16,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3293,60,2,2,20.1,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3293,61,2,2,23.01,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3294,62,2,2,268,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3294,65,2,2,24.13,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3294,66,2,2,13.16,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3294,67,2,2,17.76,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3294,68,2,2,19.51,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3294,69,2,2,18.68,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3294,70,2,2,13.01,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3294,71,2,2,35.68,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3295,72,2,2,288,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3295,75,2,2,17.79,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3271,49,2,2,96,Brianna Petersen,Brianna Petersen,2018-04-29 18:56:09,2019-02-05 00:18:25,
3271,50,2,2,30.12,Brianna Petersen,Brianna Petersen,2018-04-29 18:56:09,2019-02-05 00:18:25,
3271,52,2,2,48.47,Brianna Petersen,Brianna Petersen,2018-04-29 18:56:09,2019-02-05 00:18:25,
3295,76,2,2,18.88,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3295,77,2,2,253,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3295,80,2,2,14.15,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3295,81,2,2,11.09,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3295,82,2,2,28.23,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,118,2,2,505,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,119,2,2,500,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,120,2,2,90,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,121,2,2,48.5,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,122,2,2,30.57,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,123,2,2,28.66,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,124,2,2,29.68,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,125,2,2,26.18,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,131,2,2,28.47,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,132,2,2,25.9,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,133,2,2,34,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3296,134,2,2,30,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,118,2,2,504,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,119,2,2,497,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,120,2,2,87,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,121,2,2,49.82,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,122,2,2,33.56,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,123,2,2,28.8,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,124,2,2,28.03,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,125,2,2,25.86,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,131,2,2,27.09,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,132,2,2,25.71,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,133,2,2,36.33,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3297,134,2,2,29.11,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3298,137,2,2,419,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3298,139,2,2,55,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3298,140,2,2,39.73,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3298,141,2,2,26.9,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3298,146,2,2,32.24,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3298,147,2,2,23.76,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3298,148,2,2,31.89,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3299,137,2,2,408,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3299,138,2,2,80,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3299,139,2,2,51,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3299,140,2,2,34.97,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3299,141,2,2,27.31,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3299,146,2,2,31.88,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3299,147,2,2,26.59,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3299,148,2,2,31.8,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3300,153,2,2,410,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3300,154,2,2,16.64,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3300,155,2,2,17.86,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3300,156,2,2,10.31,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3300,157,2,2,28.68,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3301,153,2,2,411,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3301,154,2,2,16.15,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3301,155,2,2,17.97,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3301,156,2,2,10.56,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3301,157,2,2,29.73,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3303,101,2,2,219,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3303,102,2,2,173,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3303,105,2,2,64.9,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3303,114,2,2,23.98,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3303,115,2,2,36.83,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3303,116,2,2,12.33,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3303,117,2,2,56.68,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,1,2,2,187,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,3,2,2,143,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,5,2,2,139,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,6,2,2,100,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,8,2,2,64,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,10,2,2,127,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,12,2,2,98,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,13,2,2,107,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,18,2,2,40,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,19,2,2,35,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,20,2,2,97,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,21,2,2,22,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,22,2,2,115,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,23,2,2,118,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,24,2,2,103,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,26,2,2,29,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3317,27,2,2,35,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3318,53,2,2,334,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3318,54,2,2,61,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3318,55,2,2,46.49,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3302,49,2,2,106,Brianna Petersen,Brianna Petersen,2018-04-29 18:56:09,2019-02-05 00:18:52,
3302,50,2,2,29.95,Brianna Petersen,Brianna Petersen,2018-04-29 18:56:09,2019-02-05 00:18:52,
3302,51,2,2,39.78,Brianna Petersen,Brianna Petersen,2018-04-29 18:56:09,2019-02-05 00:18:52,
3302,52,2,2,50.25,Brianna Petersen,Brianna Petersen,2018-04-29 18:56:09,2019-02-05 00:18:52,
3318,56,2,2,20.54,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3318,57,2,2,17.16,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3318,58,2,2,46.74,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3318,59,2,2,42.65,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3318,60,2,2,16.84,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3318,61,2,2,20.35,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3323,62,2,2,251,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3323,65,2,2,23.74,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3323,66,2,2,13.24,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3323,67,2,2,19.1,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3323,68,2,2,13.46,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3323,69,2,2,19.65,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3323,70,2,2,12.73,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3323,71,2,2,35.15,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3324,72,2,2,273,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3324,75,2,2,13.37,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3324,76,2,2,15.85,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3324,77,2,2,240,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3324,80,2,2,11.12,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3324,81,2,2,10.2,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3324,82,2,2,27.16,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3325,118,2,2,468,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3325,119,2,2,467,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3325,120,2,2,82,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
3325,121,2,2,47.7,System,System,2018-04-29 18:56:09,2018-04-29 18:56:09,
